MAX6675-k, 2023-07-28 15:42:34, 28.0°C
MAX6675-k, 2023-07-28 15:42:35, 28.0°C
MAX6675-k, 2023-07-28 15:42:36, 28.0°C
MAX6675-k, 2023-07-28 15:42:37, 28.0°C
MAX6675-k, 2023-07-28 15:42:38, 27.5°C
MAX6675-k, 2023-07-28 15:42:39, 28.0°C
MAX6675-k, 2023-07-28 15:42:40, 27.75°C
MAX6675-k, 2023-07-28 15:42:41, 27.75°C
MAX6675-k, 2023-07-28 15:42:42, 28.5°C
MAX6675-k, 2023-07-28 15:42:43, 28.0°C
