MAX6675-k, 2023-07-28 15:37:12, 28.25°C
MAX6675-k, 2023-07-28 15:37:13, 28.0°C
MAX6675-k, 2023-07-28 15:37:14, 28.0°C
MAX6675-k, 2023-07-28 15:37:15, 28.0°C
MAX6675-k, 2023-07-28 15:37:16, 27.75°C
MAX6675-k, 2023-07-28 15:37:17, 27.5°C
MAX6675-k, 2023-07-28 15:37:18, 27.25°C
MAX6675-k, 2023-07-28 15:37:19, 28.25°C
MAX6675-k, 2023-07-28 15:37:20, 28.25°C
MAX6675-k, 2023-07-28 15:37:21, 28.0°C
MAX6675-k, 2023-07-28 15:37:22, 27.75°C
MAX6675-k, 2023-07-28 15:37:23, 27.75°C
MAX6675-k, 2023-07-28 15:37:24, 27.75°C
MAX6675-k, 2023-07-28 15:37:25, 28.0°C
MAX6675-k, 2023-07-28 15:37:26, 28.5°C
MAX6675-k, 2023-07-28 15:37:27, 27.75°C
MAX6675-k, 2023-07-28 15:37:28, 28.25°C
MAX6675-k, 2023-07-28 15:37:30, 28.0°C
MAX6675-k, 2023-07-28 15:37:31, 28.25°C
MAX6675-k, 2023-07-28 15:37:32, 28.25°C
MAX6675-k, 2023-07-28 15:37:33, 27.75°C
MAX6675-k, 2023-07-28 15:37:34, 28.25°C
MAX6675-k, 2023-07-28 15:37:35, 28.25°C
MAX6675-k, 2023-07-28 15:37:36, 28.25°C
MAX6675-k, 2023-07-28 15:37:37, 28.25°C
MAX6675-k, 2023-07-28 15:37:38, 27.75°C
MAX6675-k, 2023-07-28 15:37:39, 28.25°C
MAX6675-k, 2023-07-28 15:37:40, 27.75°C
MAX6675-k, 2023-07-28 15:37:41, 28.25°C
MAX6675-k, 2023-07-28 15:37:42, 28.25°C
MAX6675-k, 2023-07-28 15:37:43, 27.75°C
MAX6675-k, 2023-07-28 15:37:44, 27.75°C
MAX6675-k, 2023-07-28 15:37:45, 28.0°C
MAX6675-k, 2023-07-28 15:37:46, 28.25°C
MAX6675-k, 2023-07-28 15:37:47, 28.0°C
MAX6675-k, 2023-07-28 15:37:48, 27.75°C
MAX6675-k, 2023-07-28 15:37:49, 27.75°C
MAX6675-k, 2023-07-28 15:37:50, 27.5°C
MAX6675-k, 2023-07-28 15:37:51, 28.0°C
MAX6675-k, 2023-07-28 15:37:52, 28.25°C
MAX6675-k, 2023-07-28 15:37:53, 28.0°C
MAX6675-k, 2023-07-28 15:37:54, 28.25°C
MAX6675-k, 2023-07-28 15:37:55, 28.0°C
MAX6675-k, 2023-07-28 15:37:56, 28.0°C
MAX6675-k, 2023-07-28 15:37:57, 28.25°C
MAX6675-k, 2023-07-28 15:37:58, 27.75°C
MAX6675-k, 2023-07-28 15:37:59, 28.25°C
MAX6675-k, 2023-07-28 15:38:01, 28.0°C
MAX6675-k, 2023-07-28 15:38:02, 28.5°C
MAX6675-k, 2023-07-28 15:38:03, 28.25°C
MAX6675-k, 2023-07-28 15:38:04, 28.25°C
MAX6675-k, 2023-07-28 15:38:05, 28.5°C
MAX6675-k, 2023-07-28 15:38:06, 28.5°C
MAX6675-k, 2023-07-28 15:38:07, 28.25°C
MAX6675-k, 2023-07-28 15:38:08, 28.25°C
MAX6675-k, 2023-07-28 15:38:09, 28.0°C
MAX6675-k, 2023-07-28 15:38:10, 27.75°C
MAX6675-k, 2023-07-28 15:38:11, 27.75°C
MAX6675-k, 2023-07-28 15:38:12, 28.25°C
MAX6675-k, 2023-07-28 15:38:13, 28.0°C
MAX6675-k, 2023-07-28 15:38:14, 28.0°C
MAX6675-k, 2023-07-28 15:38:15, 28.0°C
MAX6675-k, 2023-07-28 15:38:16, 28.5°C
MAX6675-k, 2023-07-28 15:38:17, 27.75°C
MAX6675-k, 2023-07-28 15:38:18, 28.0°C
MAX6675-k, 2023-07-28 15:38:19, 27.75°C
MAX6675-k, 2023-07-28 15:38:20, 28.25°C
MAX6675-k, 2023-07-28 15:38:21, 27.75°C
MAX6675-k, 2023-07-28 15:38:22, 28.25°C
MAX6675-k, 2023-07-28 15:38:23, 28.0°C
MAX6675-k, 2023-07-28 15:38:24, 28.25°C
MAX6675-k, 2023-07-28 15:38:25, 28.5°C
MAX6675-k, 2023-07-28 15:38:26, 28.0°C
MAX6675-k, 2023-07-28 15:38:27, 28.0°C
MAX6675-k, 2023-07-28 15:38:28, 27.75°C
MAX6675-k, 2023-07-28 15:38:29, 28.0°C
MAX6675-k, 2023-07-28 15:38:30, 28.0°C
MAX6675-k, 2023-07-28 15:38:31, 28.5°C
MAX6675-k, 2023-07-28 15:38:33, 27.75°C
MAX6675-k, 2023-07-28 15:38:34, 28.5°C
MAX6675-k, 2023-07-28 15:38:35, 28.5°C
MAX6675-k, 2023-07-28 15:38:36, 27.75°C
MAX6675-k, 2023-07-28 15:38:37, 28.25°C
MAX6675-k, 2023-07-28 15:38:38, 27.75°C
MAX6675-k, 2023-07-28 15:38:39, 28.25°C
MAX6675-k, 2023-07-28 15:38:40, 27.75°C
MAX6675-k, 2023-07-28 15:38:41, 28.25°C
MAX6675-k, 2023-07-28 15:38:42, 28.5°C
MAX6675-k, 2023-07-28 15:38:43, 28.25°C
MAX6675-k, 2023-07-28 15:38:44, 28.25°C
MAX6675-k, 2023-07-28 15:38:45, 28.0°C
MAX6675-k, 2023-07-28 15:38:46, 28.0°C
MAX6675-k, 2023-07-28 15:38:47, 28.0°C
MAX6675-k, 2023-07-28 15:38:48, 28.0°C
MAX6675-k, 2023-07-28 15:38:49, 28.25°C
MAX6675-k, 2023-07-28 15:38:50, 28.25°C
MAX6675-k, 2023-07-28 15:38:51, 28.25°C
MAX6675-k, 2023-07-28 15:38:52, 28.25°C
MAX6675-k, 2023-07-28 15:38:53, 28.25°C
MAX6675-k, 2023-07-28 15:38:54, 28.25°C
MAX6675-k, 2023-07-28 15:38:55, 28.25°C
MAX6675-k, 2023-07-28 15:38:56, 28.25°C
MAX6675-k, 2023-07-28 15:38:57, 28.0°C
MAX6675-k, 2023-07-28 15:38:58, 28.5°C
MAX6675-k, 2023-07-28 15:38:59, 27.75°C
MAX6675-k, 2023-07-28 15:39:00, 28.0°C
MAX6675-k, 2023-07-28 15:39:01, 28.0°C
MAX6675-k, 2023-07-28 15:39:02, 28.0°C
MAX6675-k, 2023-07-28 15:39:04, 28.25°C
MAX6675-k, 2023-07-28 15:39:05, 27.75°C
MAX6675-k, 2023-07-28 15:39:06, 28.25°C
MAX6675-k, 2023-07-28 15:39:07, 28.0°C
MAX6675-k, 2023-07-28 15:39:08, 27.75°C
MAX6675-k, 2023-07-28 15:39:09, 28.0°C
MAX6675-k, 2023-07-28 15:39:10, 27.75°C
MAX6675-k, 2023-07-28 15:39:11, 28.0°C
MAX6675-k, 2023-07-28 15:39:12, 28.0°C
MAX6675-k, 2023-07-28 15:39:13, 28.25°C
MAX6675-k, 2023-07-28 15:39:14, 28.0°C
MAX6675-k, 2023-07-28 15:39:15, 28.0°C
MAX6675-k, 2023-07-28 15:39:16, 28.0°C
MAX6675-k, 2023-07-28 15:39:17, 27.75°C
MAX6675-k, 2023-07-28 15:39:18, 28.25°C
MAX6675-k, 2023-07-28 15:39:19, 28.25°C
MAX6675-k, 2023-07-28 15:39:20, 28.0°C
MAX6675-k, 2023-07-28 15:39:21, 28.0°C
MAX6675-k, 2023-07-28 15:39:22, 28.0°C
MAX6675-k, 2023-07-28 15:39:23, 27.75°C
MAX6675-k, 2023-07-28 15:39:24, 27.75°C
MAX6675-k, 2023-07-28 15:39:25, 28.25°C
MAX6675-k, 2023-07-28 15:39:26, 27.75°C
MAX6675-k, 2023-07-28 15:39:27, 28.25°C
MAX6675-k, 2023-07-28 15:39:28, 28.0°C
MAX6675-k, 2023-07-28 15:39:29, 27.5°C
MAX6675-k, 2023-07-28 15:39:30, 28.25°C
MAX6675-k, 2023-07-28 15:39:31, 27.75°C
MAX6675-k, 2023-07-28 15:39:32, 28.0°C
MAX6675-k, 2023-07-28 15:39:33, 28.25°C
MAX6675-k, 2023-07-28 15:39:35, 27.75°C
MAX6675-k, 2023-07-28 15:39:36, 28.0°C
MAX6675-k, 2023-07-28 15:39:37, 28.0°C
MAX6675-k, 2023-07-28 15:39:38, 27.75°C
MAX6675-k, 2023-07-28 15:39:39, 28.5°C
MAX6675-k, 2023-07-28 15:39:40, 28.25°C
MAX6675-k, 2023-07-28 15:39:41, 28.0°C
MAX6675-k, 2023-07-28 15:39:42, 27.75°C
MAX6675-k, 2023-07-28 15:39:43, 28.25°C
MAX6675-k, 2023-07-28 15:39:44, 27.75°C
MAX6675-k, 2023-07-28 15:39:45, 28.0°C
MAX6675-k, 2023-07-28 15:39:46, 28.5°C
MAX6675-k, 2023-07-28 15:39:47, 28.25°C
MAX6675-k, 2023-07-28 15:39:48, 27.5°C
MAX6675-k, 2023-07-28 15:39:49, 28.25°C
MAX6675-k, 2023-07-28 15:39:50, 28.0°C
MAX6675-k, 2023-07-28 15:39:51, 27.75°C
MAX6675-k, 2023-07-28 15:39:52, 28.0°C
MAX6675-k, 2023-07-28 15:39:53, 28.25°C
MAX6675-k, 2023-07-28 15:39:54, 28.0°C
MAX6675-k, 2023-07-28 15:39:55, 28.25°C
MAX6675-k, 2023-07-28 15:39:56, 28.25°C
MAX6675-k, 2023-07-28 15:39:57, 28.25°C
MAX6675-k, 2023-07-28 15:39:58, 28.25°C
MAX6675-k, 2023-07-28 15:39:59, 28.5°C
MAX6675-k, 2023-07-28 15:40:00, 28.25°C
MAX6675-k, 2023-07-28 15:40:01, 28.0°C
MAX6675-k, 2023-07-28 15:40:02, 28.25°C
MAX6675-k, 2023-07-28 15:40:03, 27.75°C
MAX6675-k, 2023-07-28 15:40:04, 28.25°C
MAX6675-k, 2023-07-28 15:40:05, 28.0°C
MAX6675-k, 2023-07-28 15:40:07, 28.25°C
MAX6675-k, 2023-07-28 15:40:08, 28.25°C
MAX6675-k, 2023-07-28 15:40:09, 27.75°C
MAX6675-k, 2023-07-28 15:40:10, 28.0°C
MAX6675-k, 2023-07-28 15:40:11, 28.0°C
MAX6675-k, 2023-07-28 15:40:12, 28.25°C
MAX6675-k, 2023-07-28 15:40:13, 28.0°C
MAX6675-k, 2023-07-28 15:40:14, 28.0°C
MAX6675-k, 2023-07-28 15:40:15, 28.25°C
MAX6675-k, 2023-07-28 15:40:16, 27.75°C
MAX6675-k, 2023-07-28 15:40:17, 28.25°C
MAX6675-k, 2023-07-28 15:40:18, 27.75°C
MAX6675-k, 2023-07-28 15:40:19, 28.0°C
MAX6675-k, 2023-07-28 15:40:20, 27.5°C
MAX6675-k, 2023-07-28 15:40:21, 28.25°C
MAX6675-k, 2023-07-28 15:40:22, 28.25°C
MAX6675-k, 2023-07-28 15:40:23, 28.25°C
MAX6675-k, 2023-07-28 15:40:24, 27.75°C
MAX6675-k, 2023-07-28 15:40:25, 28.0°C
MAX6675-k, 2023-07-28 15:40:26, 28.0°C
MAX6675-k, 2023-07-28 15:40:27, 28.25°C
MAX6675-k, 2023-07-28 15:40:28, 28.0°C
MAX6675-k, 2023-07-28 15:40:29, 28.25°C
MAX6675-k, 2023-07-28 15:40:30, 28.0°C
MAX6675-k, 2023-07-28 15:40:31, 28.25°C
MAX6675-k, 2023-07-28 15:40:32, 28.25°C
MAX6675-k, 2023-07-28 15:40:33, 28.0°C
MAX6675-k, 2023-07-28 15:40:34, 28.25°C
MAX6675-k, 2023-07-28 15:40:35, 27.5°C
MAX6675-k, 2023-07-28 15:40:36, 27.75°C
MAX6675-k, 2023-07-28 15:40:38, 27.75°C
MAX6675-k, 2023-07-28 15:40:39, 27.75°C
MAX6675-k, 2023-07-28 15:40:40, 27.75°C
MAX6675-k, 2023-07-28 15:40:41, 27.75°C
MAX6675-k, 2023-07-28 15:40:42, 28.0°C
MAX6675-k, 2023-07-28 15:40:43, 28.0°C
MAX6675-k, 2023-07-28 15:40:44, 27.5°C
MAX6675-k, 2023-07-28 15:40:45, 27.25°C
MAX6675-k, 2023-07-28 15:40:46, 28.0°C
MAX6675-k, 2023-07-28 15:40:47, 28.25°C
MAX6675-k, 2023-07-28 15:40:48, 28.25°C
MAX6675-k, 2023-07-28 15:40:49, 28.25°C
MAX6675-k, 2023-07-28 15:40:50, 27.5°C
MAX6675-k, 2023-07-28 15:40:51, 28.0°C
MAX6675-k, 2023-07-28 15:40:52, 27.5°C
MAX6675-k, 2023-07-28 15:40:53, 28.25°C
MAX6675-k, 2023-07-28 15:40:54, 28.0°C
MAX6675-k, 2023-07-28 15:40:55, 28.0°C
MAX6675-k, 2023-07-28 15:40:56, 27.5°C
MAX6675-k, 2023-07-28 15:40:57, 28.0°C
MAX6675-k, 2023-07-28 15:41:01, 27.5°C
MAX6675-k, 2023-07-28 15:41:01, 28.25°C
MAX6675-k, 2023-07-28 15:41:01, 27.5°C
MAX6675-k, 2023-07-28 15:41:01, 28.25°C
MAX6675-k, 2023-07-28 15:41:02, 28.0°C
MAX6675-k, 2023-07-28 15:41:03, 27.5°C
MAX6675-k, 2023-07-28 15:41:04, 28.0°C
MAX6675-k, 2023-07-28 15:41:05, 28.0°C
MAX6675-k, 2023-07-28 15:41:06, 28.25°C
MAX6675-k, 2023-07-28 15:41:07, 28.0°C
MAX6675-k, 2023-07-28 15:41:09, 28.25°C
MAX6675-k, 2023-07-28 15:41:10, 28.25°C
MAX6675-k, 2023-07-28 15:41:11, 27.75°C
MAX6675-k, 2023-07-28 15:41:12, 28.0°C
MAX6675-k, 2023-07-28 15:41:13, 28.0°C
MAX6675-k, 2023-07-28 15:41:14, 27.75°C
MAX6675-k, 2023-07-28 15:41:15, 27.5°C
MAX6675-k, 2023-07-28 15:41:16, 28.25°C
MAX6675-k, 2023-07-28 15:41:17, 28.0°C
MAX6675-k, 2023-07-28 15:41:18, 28.25°C
MAX6675-k, 2023-07-28 15:41:19, 27.75°C
MAX6675-k, 2023-07-28 15:41:20, 28.25°C
MAX6675-k, 2023-07-28 15:41:21, 28.0°C
MAX6675-k, 2023-07-28 15:41:22, 27.5°C
MAX6675-k, 2023-07-28 15:41:23, 28.0°C
MAX6675-k, 2023-07-28 15:41:24, 28.0°C
MAX6675-k, 2023-07-28 15:41:25, 28.25°C
MAX6675-k, 2023-07-28 15:41:26, 27.75°C
MAX6675-k, 2023-07-28 15:41:27, 28.0°C
MAX6675-k, 2023-07-28 15:41:28, 28.0°C
MAX6675-k, 2023-07-28 15:41:29, 28.0°C
MAX6675-k, 2023-07-28 15:41:30, 28.0°C
MAX6675-k, 2023-07-28 15:41:31, 28.0°C
MAX6675-k, 2023-07-28 15:41:32, 28.25°C
MAX6675-k, 2023-07-28 15:41:33, 28.0°C
MAX6675-k, 2023-07-28 15:41:34, 27.75°C
MAX6675-k, 2023-07-28 15:41:35, 27.5°C
MAX6675-k, 2023-07-28 15:41:36, 27.75°C
MAX6675-k, 2023-07-28 15:41:37, 27.75°C
MAX6675-k, 2023-07-28 15:41:38, 28.0°C
MAX6675-k, 2023-07-28 15:41:39, 28.0°C
MAX6675-k, 2023-07-28 15:41:41, 28.0°C
MAX6675-k, 2023-07-28 15:41:42, 28.0°C
MAX6675-k, 2023-07-28 15:41:43, 28.25°C
MAX6675-k, 2023-07-28 15:41:44, 27.5°C
MAX6675-k, 2023-07-28 15:41:45, 27.5°C
MAX6675-k, 2023-07-28 15:41:46, 27.75°C
MAX6675-k, 2023-07-28 15:41:47, 28.0°C
MAX6675-k, 2023-07-28 15:41:48, 28.25°C
MAX6675-k, 2023-07-28 15:41:49, 28.0°C
MAX6675-k, 2023-07-28 15:41:50, 28.0°C
MAX6675-k, 2023-07-28 15:41:51, 27.75°C
MAX6675-k, 2023-07-28 15:41:52, 27.5°C
MAX6675-k, 2023-07-28 15:41:53, 28.0°C
MAX6675-k, 2023-07-28 15:41:54, 28.0°C
MAX6675-k, 2023-07-28 15:41:55, 28.0°C
MAX6675-k, 2023-07-28 15:41:56, 28.25°C
MAX6675-k, 2023-07-28 15:41:57, 28.0°C
MAX6675-k, 2023-07-28 15:41:58, 28.0°C
MAX6675-k, 2023-07-28 15:41:59, 27.75°C
MAX6675-k, 2023-07-28 15:42:00, 28.25°C
MAX6675-k, 2023-07-28 15:42:01, 28.0°C
MAX6675-k, 2023-07-28 15:42:02, 28.0°C
MAX6675-k, 2023-07-28 15:42:03, 28.25°C
MAX6675-k, 2023-07-28 15:42:04, 28.0°C
MAX6675-k, 2023-07-28 15:42:05, 27.75°C
MAX6675-k, 2023-07-28 15:42:06, 27.75°C
MAX6675-k, 2023-07-28 15:42:07, 28.25°C
MAX6675-k, 2023-07-28 15:42:08, 28.0°C
MAX6675-k, 2023-07-28 15:42:09, 27.75°C
MAX6675-k, 2023-07-28 15:42:10, 28.0°C
MAX6675-k, 2023-07-28 15:42:12, 28.0°C
MAX6675-k, 2023-07-28 15:42:13, 27.75°C
MAX6675-k, 2023-07-28 15:42:14, 28.0°C
MAX6675-k, 2023-07-28 15:42:15, 27.5°C
MAX6675-k, 2023-07-28 15:42:16, 28.0°C
MAX6675-k, 2023-07-28 15:42:17, 27.75°C
MAX6675-k, 2023-07-28 15:42:18, 28.0°C
MAX6675-k, 2023-07-28 15:42:19, 28.0°C
MAX6675-k, 2023-07-28 15:42:20, 28.0°C
MAX6675-k, 2023-07-28 15:42:21, 27.75°C
MAX6675-k, 2023-07-28 15:42:22, 28.0°C
MAX6675-k, 2023-07-28 15:42:23, 27.5°C
MAX6675-k, 2023-07-28 15:42:24, 27.5°C
MAX6675-k, 2023-07-28 15:42:25, 27.75°C
